,ID,NrSiblings,MathScore,ReadingScore,WritingScore,LunchType,WklyStudyHours,ParentEduc,TestPrep,Gender,EthnicGroup,ParentMaritalStatus,PracticeSport,IsFirstChild,TransportMeans,MeanScore
243,260,1.0,65,80,78,1,3.0,1.0,2.0,1,3.0,2.0,3.0,2.0,1.0,74.33333333333333
244,261,2.0,79,79,78,2,2.0,3.0,2.0,2,3.0,2.0,3.0,1.0,2.0,78.66666666666667
245,262,2.0,45,50,52,1,2.0,1.0,1.0,1,3.0,2.0,2.0,1.0,1.0,49.0
246,263,1.0,99,93,90,2,2.0,2.0,1.0,1,5.0,3.0,3.0,2.0,1.0,94.0
247,264,2.0,76,73,68,2,2.0,2.0,1.0,2,4.0,2.0,3.0,1.0,1.0,72.33333333333333
248,265,1.0,57,41,40,1,1.0,1.0,1.0,2,4.0,1.0,3.0,1.0,2.0,46.0
249,266,2.0,61,73,79,2,1.0,4.0,1.0,1,3.0,2.0,3.0,1.0,2.0,71.0
250,267,3.0,71,73,78,2,2.0,2.0,1.0,1,4.0,2.0,2.0,1.0,2.0,74.0
251,268,5.0,93,94,99,2,3.0,5.0,2.0,1,4.0,2.0,2.0,2.0,2.0,95.33333333333333
252,269,2.0,71,76,70,1,2.0,3.0,1.0,1,5.0,2.0,3.0,1.0,2.0,72.33333333333333
253,270,2.0,69,63,61,2,2.0,4.0,1.0,2,3.0,2.0,3.0,2.0,2.0,64.33333333333333
254,271,1.0,57,48,42,2,1.0,3.0,1.0,2,3.0,3.0,2.0,2.0,2.0,49.0
255,272,2.0,48,53,59,1,2.0,5.0,1.0,1,4.0,3.0,2.0,2.0,1.0,53.333333333333336
256,273,2.0,65,70,71,2,2.0,3.0,1.0,1,4.0,2.0,3.0,1.0,1.0,68.66666666666667
257,274,1.0,85,83,74,2,1.0,3.0,2.0,2,2.0,4.0,2.0,2.0,2.0,80.66666666666667
258,275,3.0,83,78,73,2,2.0,4.0,1.0,2,3.0,2.0,3.0,1.0,2.0,78.0
259,276,3.0,82,90,91,2,1.0,1.0,2.0,1,3.0,2.0,3.0,2.0,1.0,87.66666666666667
260,277,4.0,57,62,73,2,1.0,3.0,2.0,1,5.0,3.0,3.0,1.0,2.0,64.0
261,278,1.0,65,86,80,1,2.0,1.0,1.0,1,3.0,2.0,3.0,2.0,2.0,77.0
262,279,2.0,73,56,57,1,2.0,4.0,1.0,2,2.0,4.0,3.0,1.0,2.0,62.0
263,281,2.0,45,48,46,2,2.0,2.0,1.0,2,4.0,1.0,3.0,1.0,1.0,46.333333333333336
264,282,3.0,75,80,86,1,2.0,4.0,1.0,1,4.0,1.0,2.0,1.0,2.0,80.33333333333333
265,283,2.0,67,76,76,1,2.0,3.0,2.0,1,4.0,2.0,1.0,2.0,2.0,73.0
266,284,0.0,36,45,46,2,1.0,1.0,1.0,1,3.0,2.0,2.0,2.0,1.0,42.333333333333336
267,285,3.0,78,80,79,2,2.0,5.0,2.0,2,2.0,2.0,1.0,2.0,2.0,79.0
268,286,0.0,99,83,90,2,2.0,5.0,2.0,2,5.0,2.0,2.0,2.0,1.0,90.66666666666667
269,287,1.0,64,87,80,2,1.0,1.0,1.0,1,2.0,2.0,3.0,1.0,2.0,77.0
270,288,0.0,85,73,74,1,1.0,4.0,1.0,2,2.0,3.0,3.0,2.0,2.0,77.33333333333333
271,289,1.0,79,77,78,2,3.0,1.0,2.0,2,3.0,2.0,3.0,2.0,2.0,78.0
272,290,2.0,76,70,68,2,2.0,5.0,1.0,2,3.0,2.0,3.0,1.0,2.0,71.33333333333333
273,291,2.0,83,71,68,2,1.0,1.0,1.0,2,4.0,2.0,3.0,2.0,1.0,74.0
274,292,1.0,61,59,55,2,2.0,1.0,2.0,2,3.0,2.0,1.0,2.0,1.0,58.333333333333336
275,293,2.0,66,74,76,2,3.0,4.0,1.0,1,5.0,2.0,3.0,2.0,2.0,72.0
276,294,3.0,80,78,82,1,2.0,2.0,2.0,2,4.0,3.0,2.0,2.0,2.0,80.0
277,295,1.0,66,61,59,1,3.0,5.0,1.0,2,2.0,2.0,1.0,2.0,2.0,62.0
278,296,2.0,47,41,44,2,2.0,1.0,2.0,2,3.0,4.0,2.0,1.0,2.0,44.0
279,297,1.0,73,75,69,2,2.0,5.0,2.0,2,3.0,3.0,2.0,1.0,2.0,72.33333333333333
280,298,2.0,39,45,50,1,1.0,3.0,2.0,2,3.0,3.0,2.0,1.0,1.0,44.666666666666664
281,299,2.0,89,86,75,1,1.0,5.0,1.0,2,4.0,2.0,2.0,1.0,2.0,83.33333333333333
282,300,2.0,76,75,77,1,1.0,3.0,2.0,2,1.0,2.0,1.0,2.0,1.0,76.0
283,301,4.0,55,53,52,1,1.0,1.0,1.0,2,4.0,1.0,2.0,1.0,2.0,53.333333333333336
284,302,5.0,66,83,80,2,3.0,5.0,2.0,1,3.0,3.0,1.0,2.0,2.0,76.33333333333333
285,303,1.0,82,77,65,2,2.0,5.0,1.0,2,2.0,2.0,2.0,2.0,2.0,74.66666666666667
286,304,2.0,76,76,85,2,2.0,5.0,2.0,1,3.0,2.0,2.0,2.0,2.0,79.0
287,305,7.0,69,67,69,2,2.0,3.0,1.0,2,1.0,2.0,3.0,2.0,1.0,68.33333333333333
288,306,5.0,100,88,83,2,2.0,3.0,2.0,2,5.0,1.0,2.0,2.0,1.0,90.33333333333333
289,307,2.0,52,52,45,2,2.0,1.0,1.0,2,3.0,3.0,2.0,1.0,2.0,49.666666666666664
290,308,3.0,56,73,70,1,3.0,5.0,1.0,1,2.0,2.0,2.0,1.0,1.0,66.33333333333333
291,309,5.0,48,56,52,1,1.0,2.0,1.0,1,4.0,3.0,2.0,2.0,2.0,52.0
292,310,2.0,73,76,80,2,2.0,5.0,1.0,1,2.0,2.0,3.0,1.0,2.0,76.33333333333333
293,311,3.0,62,58,54,2,1.0,4.0,1.0,2,2.0,2.0,1.0,2.0,2.0,58.0
294,312,0.0,67,61,68,2,2.0,4.0,2.0,2,4.0,3.0,3.0,2.0,1.0,65.33333333333333
295,313,2.0,70,68,70,1,3.0,5.0,2.0,1,3.0,3.0,3.0,2.0,1.0,69.33333333333333
296,315,3.0,73,66,66,2,2.0,2.0,1.0,2,3.0,2.0,2.0,1.0,1.0,68.33333333333333
297,316,3.0,74,80,88,2,2.0,6.0,2.0,1,4.0,4.0,1.0,2.0,1.0,80.66666666666667
298,317,1.0,83,72,78,2,2.0,5.0,1.0,2,3.0,3.0,3.0,1.0,2.0,77.66666666666667
299,318,2.0,61,69,67,2,1.0,4.0,1.0,2,2.0,2.0,3.0,2.0,1.0,65.66666666666667
300,319,1.0,55,64,63,1,1.0,5.0,1.0,1,4.0,3.0,2.0,1.0,2.0,60.666666666666664
301,320,2.0,64,77,82,1,1.0,2.0,1.0,1,3.0,1.0,3.0,2.0,2.0,74.33333333333333
302,321,3.0,74,85,78,2,3.0,2.0,1.0,1,5.0,2.0,1.0,1.0,1.0,79.0
303,322,2.0,70,80,80,2,1.0,3.0,1.0,1,3.0,2.0,2.0,2.0,1.0,76.66666666666667
304,323,5.0,40,52,51,1,2.0,1.0,1.0,1,3.0,2.0,3.0,2.0,1.0,47.666666666666664
305,324,1.0,39,45,42,1,1.0,2.0,1.0,1,3.0,1.0,3.0,1.0,2.0,42.0
306,325,3.0,82,90,94,2,2.0,3.0,1.0,1,3.0,3.0,3.0,2.0,2.0,88.66666666666667
307,326,1.0,61,61,62,2,2.0,3.0,1.0,2,3.0,2.0,3.0,2.0,2.0,61.333333333333336
308,327,2.0,29,23,19,1,3.0,3.0,1.0,2,1.0,2.0,2.0,2.0,2.0,23.666666666666668
309,328,5.0,82,75,77,2,2.0,5.0,2.0,2,3.0,2.0,3.0,2.0,2.0,78.0
310,329,2.0,39,54,49,2,1.0,1.0,1.0,1,2.0,2.0,3.0,2.0,2.0,47.333333333333336
311,330,2.0,70,59,61,2,1.0,2.0,1.0,2,3.0,3.0,2.0,2.0,2.0,63.333333333333336
312,331,3.0,45,36,34,2,1.0,5.0,1.0,2,3.0,2.0,3.0,1.0,1.0,38.333333333333336
313,332,3.0,61,55,52,2,3.0,5.0,2.0,2,5.0,2.0,1.0,1.0,2.0,56.0
314,333,1.0,90,78,81,2,2.0,5.0,1.0,2,2.0,3.0,3.0,2.0,2.0,83.0
315,334,1.0,83,93,95,2,2.0,4.0,1.0,1,3.0,2.0,3.0,2.0,2.0,90.33333333333333
316,335,2.0,62,69,67,1,2.0,3.0,1.0,1,2.0,2.0,2.0,2.0,2.0,66.0
317,336,2.0,78,71,70,2,2.0,1.0,2.0,2,4.0,2.0,2.0,1.0,1.0,73.0
318,337,2.0,50,51,44,2,2.0,5.0,1.0,2,3.0,3.0,2.0,2.0,2.0,48.333333333333336
319,338,3.0,23,37,26,1,1.0,1.0,1.0,1,2.0,3.0,3.0,1.0,2.0,28.666666666666668
320,339,3.0,35,55,60,1,2.0,1.0,2.0,1,4.0,2.0,3.0,2.0,2.0,50.0
321,340,1.0,61,62,54,1,3.0,2.0,1.0,2,3.0,2.0,2.0,2.0,2.0,59.0
322,341,0.0,62,74,64,2,2.0,3.0,1.0,1,3.0,2.0,2.0,2.0,2.0,66.66666666666667
323,342,1.0,66,74,72,2,1.0,3.0,2.0,1,2.0,3.0,3.0,2.0,2.0,70.66666666666667
324,343,3.0,64,70,65,2,1.0,5.0,2.0,2,4.0,3.0,3.0,2.0,1.0,66.33333333333333
325,344,2.0,78,72,67,2,1.0,3.0,1.0,2,4.0,2.0,2.0,2.0,2.0,72.33333333333333
326,345,4.0,72,80,75,2,2.0,2.0,1.0,1,3.0,2.0,3.0,2.0,1.0,75.66666666666667
327,346,2.0,62,61,57,2,2.0,3.0,1.0,2,2.0,2.0,3.0,1.0,2.0,60.0
328,347,0.0,76,93,95,2,1.0,4.0,2.0,1,3.0,2.0,2.0,2.0,2.0,88.0
329,349,2.0,92,76,79,2,3.0,5.0,1.0,2,5.0,1.0,2.0,2.0,1.0,82.33333333333333
330,350,0.0,52,65,69,2,2.0,4.0,1.0,1,2.0,2.0,3.0,2.0,1.0,62.0
331,351,4.0,67,57,53,2,3.0,3.0,1.0,2,5.0,2.0,2.0,1.0,2.0,59.0
332,352,1.0,61,76,78,2,1.0,3.0,2.0,1,3.0,2.0,3.0,1.0,2.0,71.66666666666667
333,353,1.0,45,57,57,2,1.0,5.0,1.0,1,3.0,2.0,2.0,1.0,1.0,53.0
334,354,2.0,55,68,66,2,1.0,3.0,1.0,1,3.0,2.0,1.0,2.0,2.0,63.0
335,355,3.0,64,74,73,2,3.0,4.0,1.0,1,2.0,3.0,2.0,1.0,2.0,70.33333333333333
336,356,2.0,63,61,61,2,2.0,3.0,1.0,2,1.0,2.0,3.0,1.0,1.0,61.666666666666664
337,357,1.0,40,65,67,1,1.0,3.0,2.0,1,3.0,2.0,3.0,2.0,1.0,57.333333333333336
338,359,1.0,77,88,87,2,1.0,3.0,1.0,1,4.0,1.0,3.0,1.0,1.0,84.0
339,360,1.0,56,61,57,2,2.0,2.0,1.0,1,2.0,2.0,1.0,2.0,2.0,58.0
340,361,3.0,87,85,79,2,2.0,1.0,2.0,2,2.0,3.0,2.0,2.0,1.0,83.66666666666667
341,362,2.0,53,58,59,2,2.0,3.0,1.0,1,3.0,3.0,2.0,1.0,1.0,56.666666666666664
342,363,3.0,26,33,31,1,1.0,1.0,1.0,1,4.0,3.0,3.0,1.0,2.0,30.0
343,364,1.0,60,60,59,2,2.0,3.0,1.0,2,3.0,1.0,2.0,2.0,2.0,59.666666666666664
344,365,2.0,51,59,62,1,3.0,4.0,2.0,2,1.0,2.0,2.0,1.0,1.0,57.333333333333336
345,366,2.0,69,58,53,2,2.0,2.0,2.0,2,3.0,2.0,3.0,2.0,2.0,60.0
346,367,3.0,64,67,63,1,3.0,4.0,1.0,2,3.0,2.0,2.0,2.0,1.0,64.66666666666667
347,368,2.0,44,64,58,1,2.0,1.0,1.0,1,1.0,3.0,3.0,2.0,1.0,55.333333333333336
348,369,5.0,71,83,84,2,2.0,1.0,1.0,1,4.0,3.0,2.0,2.0,2.0,79.33333333333333
349,370,3.0,86,78,72,2,2.0,3.0,1.0,2,5.0,2.0,2.0,2.0,1.0,78.66666666666667
350,371,4.0,45,73,70,1,2.0,3.0,2.0,1,3.0,3.0,3.0,1.0,2.0,62.666666666666664
351,372,0.0,76,75,73,2,3.0,1.0,1.0,2,4.0,3.0,3.0,2.0,1.0,74.66666666666667
352,373,1.0,84,98,97,2,3.0,3.0,2.0,1,4.0,2.0,3.0,2.0,1.0,93.0
353,374,0.0,60,71,74,2,3.0,4.0,1.0,1,4.0,2.0,3.0,2.0,2.0,68.33333333333333
354,376,2.0,82,91,83,2,3.0,1.0,1.0,1,4.0,3.0,3.0,1.0,2.0,85.33333333333333
355,377,2.0,85,95,100,1,2.0,6.0,2.0,1,4.0,3.0,3.0,2.0,1.0,93.33333333333333
356,378,1.0,73,84,78,2,3.0,1.0,1.0,1,1.0,3.0,3.0,1.0,1.0,78.33333333333333
357,379,1.0,67,64,63,2,2.0,4.0,1.0,2,1.0,2.0,2.0,2.0,1.0,64.66666666666667
358,380,1.0,80,86,83,2,2.0,5.0,1.0,1,2.0,3.0,3.0,2.0,2.0,83.0
359,381,0.0,84,98,93,2,1.0,5.0,2.0,2,3.0,1.0,3.0,2.0,1.0,91.66666666666667
360,382,2.0,79,82,73,1,2.0,6.0,1.0,2,3.0,2.0,3.0,1.0,2.0,78.0
361,383,3.0,40,50,47,1,3.0,1.0,1.0,1,5.0,1.0,2.0,2.0,1.0,45.666666666666664
362,384,5.0,35,41,40,1,2.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,38.666666666666664
363,385,2.0,69,77,76,2,2.0,3.0,1.0,1,5.0,1.0,2.0,2.0,1.0,74.0
364,386,0.0,62,71,68,2,1.0,4.0,1.0,1,5.0,3.0,3.0,2.0,2.0,67.0
365,387,4.0,58,79,68,1,2.0,3.0,1.0,1,3.0,4.0,2.0,2.0,2.0,68.33333333333333
366,388,3.0,62,64,64,2,2.0,2.0,1.0,1,4.0,3.0,3.0,2.0,1.0,63.333333333333336
367,389,1.0,71,70,75,2,1.0,6.0,1.0,2,4.0,2.0,3.0,1.0,2.0,72.0
368,390,0.0,75,68,60,1,2.0,1.0,2.0,2,5.0,3.0,2.0,2.0,1.0,67.66666666666667
369,391,3.0,74,66,75,2,1.0,3.0,1.0,1,4.0,3.0,3.0,1.0,1.0,71.66666666666667
370,392,3.0,78,68,68,2,3.0,3.0,1.0,2,5.0,2.0,3.0,2.0,2.0,71.33333333333333
371,393,4.0,60,55,58,2,3.0,5.0,2.0,2,3.0,1.0,2.0,2.0,1.0,57.666666666666664
372,394,2.0,65,74,77,2,2.0,1.0,2.0,1,3.0,3.0,3.0,1.0,2.0,72.0
373,396,5.0,48,65,61,1,2.0,2.0,1.0,1,2.0,2.0,1.0,1.0,2.0,58.0
374,398,0.0,73,62,57,2,1.0,1.0,1.0,2,2.0,3.0,2.0,2.0,2.0,64.0
375,399,4.0,56,57,51,2,1.0,1.0,1.0,2,4.0,3.0,1.0,1.0,1.0,54.666666666666664
376,400,3.0,60,54,68,2,2.0,1.0,2.0,1,3.0,2.0,2.0,2.0,1.0,60.666666666666664
377,401,1.0,53,43,43,2,2.0,3.0,1.0,2,1.0,2.0,3.0,1.0,2.0,46.333333333333336
378,402,2.0,51,66,57,1,3.0,3.0,1.0,1,1.0,2.0,2.0,1.0,2.0,58.0
379,403,4.0,88,99,100,2,2.0,2.0,2.0,1,4.0,3.0,3.0,2.0,1.0,95.66666666666667
380,404,0.0,55,59,63,2,2.0,2.0,1.0,1,3.0,3.0,2.0,2.0,2.0,59.0
381,405,2.0,62,72,68,2,1.0,1.0,1.0,1,3.0,2.0,2.0,2.0,2.0,67.33333333333333
382,406,3.0,68,66,65,2,3.0,5.0,2.0,2,2.0,2.0,2.0,1.0,2.0,66.33333333333333
383,407,3.0,84,81,78,2,2.0,5.0,1.0,1,2.0,2.0,2.0,2.0,2.0,81.0
384,408,2.0,52,57,56,1,2.0,2.0,2.0,1,4.0,1.0,3.0,1.0,2.0,55.0
385,409,5.0,86,83,84,2,3.0,5.0,2.0,2,4.0,4.0,1.0,1.0,2.0,84.33333333333333
386,410,2.0,72,73,78,2,2.0,6.0,2.0,1,4.0,2.0,2.0,2.0,1.0,74.33333333333333
387,411,4.0,86,84,79,2,2.0,3.0,2.0,2,3.0,4.0,2.0,2.0,2.0,83.0
388,412,3.0,71,66,60,2,2.0,5.0,1.0,2,4.0,2.0,3.0,2.0,1.0,65.66666666666667
389,414,3.0,52,73,80,1,2.0,3.0,1.0,1,3.0,2.0,2.0,2.0,2.0,68.33333333333333
390,415,3.0,86,74,70,2,2.0,2.0,1.0,2,5.0,3.0,2.0,1.0,1.0,76.66666666666667
391,416,3.0,68,72,66,2,1.0,4.0,2.0,2,3.0,2.0,3.0,2.0,1.0,68.66666666666667
392,417,3.0,71,71,65,2,1.0,5.0,1.0,2,3.0,2.0,3.0,2.0,2.0,69.0
393,418,4.0,70,59,63,2,2.0,3.0,1.0,2,4.0,2.0,2.0,1.0,1.0,64.0
394,419,3.0,57,56,54,1,2.0,2.0,2.0,2,5.0,2.0,3.0,1.0,1.0,55.666666666666664
395,421,2.0,56,57,64,2,1.0,2.0,2.0,1,4.0,2.0,2.0,1.0,2.0,59.0
396,422,0.0,47,59,68,1,3.0,6.0,2.0,1,4.0,1.0,1.0,2.0,1.0,58.0
397,423,0.0,57,83,78,2,1.0,1.0,2.0,1,1.0,2.0,3.0,2.0,2.0,72.66666666666667
398,424,2.0,41,39,34,1,2.0,3.0,1.0,2,3.0,2.0,2.0,1.0,1.0,38.0
399,425,3.0,60,65,60,1,1.0,3.0,1.0,1,3.0,3.0,3.0,2.0,2.0,61.666666666666664
400,426,2.0,88,84,88,2,2.0,4.0,1.0,2,3.0,2.0,2.0,2.0,2.0,86.66666666666667
401,427,0.0,71,72,66,1,2.0,1.0,1.0,2,3.0,3.0,2.0,2.0,1.0,69.66666666666667
402,428,1.0,65,59,53,1,2.0,1.0,1.0,2,1.0,3.0,3.0,2.0,1.0,59.0
403,429,3.0,70,63,55,1,3.0,1.0,1.0,2,3.0,2.0,3.0,1.0,2.0,62.666666666666664
404,430,1.0,62,65,57,1,1.0,5.0,1.0,2,3.0,2.0,3.0,2.0,1.0,61.333333333333336
405,431,3.0,61,72,70,2,2.0,2.0,1.0,1,3.0,3.0,3.0,2.0,2.0,67.66666666666667
406,432,4.0,57,54,52,2,1.0,2.0,1.0,2,3.0,3.0,1.0,2.0,2.0,54.333333333333336
407,433,2.0,45,58,49,1,1.0,1.0,1.0,1,1.0,1.0,3.0,1.0,2.0,50.666666666666664
408,434,1.0,75,66,67,2,3.0,3.0,1.0,2,3.0,2.0,3.0,1.0,2.0,69.33333333333333
409,435,7.0,50,48,53,1,2.0,3.0,2.0,2,3.0,2.0,3.0,1.0,1.0,50.333333333333336
410,436,3.0,77,69,65,2,2.0,5.0,1.0,2,4.0,2.0,2.0,2.0,2.0,70.33333333333333
411,437,1.0,75,66,73,1,2.0,3.0,1.0,2,4.0,1.0,3.0,2.0,1.0,71.33333333333333
412,438,0.0,69,55,51,2,1.0,2.0,1.0,2,3.0,3.0,2.0,2.0,2.0,58.333333333333336
413,439,0.0,89,88,82,2,2.0,1.0,2.0,2,4.0,2.0,3.0,2.0,2.0,86.33333333333333
414,440,1.0,69,82,80,2,2.0,3.0,2.0,1,3.0,3.0,2.0,1.0,2.0,77.0
415,441,2.0,78,81,80,2,2.0,2.0,1.0,1,4.0,2.0,3.0,2.0,2.0,79.66666666666667
416,442,2.0,59,73,69,1,2.0,1.0,1.0,1,1.0,2.0,3.0,2.0,2.0,67.0
417,443,1.0,70,81,74,2,1.0,5.0,1.0,1,3.0,2.0,3.0,1.0,2.0,75.0
418,444,0.0,79,82,73,1,2.0,1.0,1.0,2,1.0,2.0,3.0,2.0,2.0,78.0
419,445,3.0,69,75,78,2,2.0,1.0,2.0,1,3.0,1.0,2.0,2.0,2.0,74.0
420,446,1.0,73,67,62,1,3.0,3.0,1.0,2,4.0,2.0,2.0,2.0,2.0,67.33333333333333
421,447,2.0,91,83,83,2,3.0,2.0,2.0,2,3.0,3.0,2.0,2.0,2.0,85.66666666666667
422,448,4.0,48,46,43,2,2.0,2.0,1.0,2,2.0,4.0,2.0,2.0,2.0,45.666666666666664
423,449,2.0,83,74,73,2,2.0,5.0,1.0,2,2.0,3.0,2.0,2.0,2.0,76.66666666666667
424,450,3.0,64,85,85,1,2.0,3.0,2.0,1,3.0,1.0,3.0,2.0,1.0,78.0
425,451,5.0,100,92,97,2,2.0,3.0,1.0,1,5.0,2.0,3.0,2.0,2.0,96.33333333333333
426,452,1.0,68,79,77,1,3.0,5.0,1.0,1,3.0,2.0,2.0,1.0,2.0,74.66666666666667
427,453,3.0,64,57,48,1,3.0,3.0,1.0,2,3.0,2.0,1.0,2.0,1.0,56.333333333333336
428,454,3.0,54,61,63,1,2.0,5.0,1.0,1,3.0,2.0,2.0,2.0,1.0,59.333333333333336
429,455,0.0,37,56,47,1,2.0,4.0,1.0,2,3.0,2.0,3.0,2.0,2.0,46.666666666666664
430,456,3.0,79,89,89,2,2.0,4.0,1.0,1,4.0,1.0,3.0,1.0,2.0,85.66666666666667
431,457,1.0,54,54,49,1,2.0,5.0,1.0,2,4.0,3.0,2.0,2.0,2.0,52.333333333333336
432,458,2.0,100,100,100,2,2.0,4.0,1.0,1,5.0,2.0,2.0,2.0,2.0,100.0
433,459,4.0,72,65,68,2,2.0,2.0,1.0,2,2.0,2.0,3.0,1.0,2.0,68.33333333333333
434,460,1.0,52,57,55,1,1.0,4.0,1.0,2,3.0,2.0,2.0,1.0,1.0,54.666666666666664
435,461,1.0,54,54,45,1,2.0,3.0,1.0,2,2.0,2.0,3.0,2.0,2.0,51.0
436,462,1.0,68,68,74,2,2.0,3.0,1.0,1,5.0,1.0,1.0,1.0,1.0,70.0
437,463,4.0,77,90,91,1,2.0,3.0,1.0,1,3.0,4.0,3.0,2.0,2.0,86.0
438,464,2.0,75,58,62,2,2.0,4.0,2.0,2,1.0,1.0,3.0,2.0,1.0,65.0
439,465,4.0,84,87,91,2,2.0,3.0,1.0,1,3.0,2.0,3.0,1.0,2.0,87.33333333333333
440,466,1.0,26,31,38,1,3.0,5.0,1.0,1,4.0,1.0,3.0,1.0,2.0,31.666666666666668
441,467,7.0,76,69,67,1,3.0,2.0,2.0,2,1.0,2.0,2.0,1.0,2.0,70.66666666666667
442,468,3.0,79,89,87,1,2.0,2.0,2.0,1,1.0,3.0,2.0,2.0,1.0,85.0
443,469,2.0,93,75,77,2,2.0,3.0,1.0,2,3.0,2.0,2.0,2.0,1.0,81.66666666666667
444,470,1.0,83,85,90,2,2.0,5.0,2.0,1,3.0,1.0,3.0,1.0,1.0,86.0
445,471,0.0,62,68,74,2,1.0,2.0,1.0,1,3.0,2.0,2.0,2.0,1.0,68.0
446,472,4.0,68,86,84,2,2.0,5.0,2.0,1,3.0,2.0,3.0,2.0,2.0,79.33333333333333
447,473,5.0,57,66,60,2,3.0,1.0,1.0,1,4.0,2.0,3.0,1.0,1.0,61.0
448,474,2.0,90,90,91,2,2.0,5.0,1.0,1,2.0,3.0,3.0,2.0,1.0,90.33333333333333
449,475,3.0,73,77,84,2,3.0,4.0,2.0,1,4.0,2.0,3.0,2.0,2.0,78.0
450,476,2.0,76,62,66,2,2.0,4.0,2.0,2,5.0,3.0,3.0,2.0,2.0,68.0
451,477,1.0,80,68,72,2,2.0,3.0,1.0,2,4.0,2.0,3.0,1.0,2.0,73.33333333333333
452,478,1.0,53,64,70,2,2.0,6.0,1.0,1,4.0,3.0,1.0,2.0,1.0,62.333333333333336
453,479,4.0,78,72,68,2,3.0,5.0,1.0,2,5.0,3.0,3.0,2.0,2.0,72.66666666666667
454,480,1.0,73,71,68,2,2.0,2.0,2.0,2,2.0,2.0,3.0,2.0,1.0,70.66666666666667
455,481,3.0,52,59,56,1,2.0,5.0,1.0,1,4.0,2.0,3.0,2.0,2.0,55.666666666666664
456,482,2.0,70,69,62,1,3.0,3.0,1.0,2,3.0,2.0,3.0,2.0,1.0,67.0
457,483,2.0,59,52,46,2,2.0,2.0,1.0,2,1.0,1.0,3.0,2.0,1.0,52.333333333333336
458,484,3.0,48,51,54,2,1.0,5.0,1.0,1,2.0,3.0,2.0,1.0,2.0,51.0
459,485,2.0,67,72,69,2,1.0,2.0,1.0,2,3.0,2.0,3.0,1.0,2.0,69.33333333333333
460,486,3.0,61,47,56,1,2.0,3.0,1.0,2,4.0,2.0,3.0,2.0,1.0,54.666666666666664
461,487,4.0,60,75,74,1,2.0,5.0,1.0,1,3.0,2.0,3.0,2.0,2.0,69.66666666666667
462,488,1.0,65,53,58,2,2.0,1.0,2.0,2,2.0,1.0,2.0,2.0,2.0,58.666666666666664
463,489,5.0,76,80,79,1,2.0,5.0,2.0,2,1.0,2.0,1.0,2.0,2.0,78.33333333333333
464,490,1.0,64,84,76,1,1.0,5.0,1.0,1,1.0,2.0,2.0,1.0,2.0,74.66666666666667
465,491,0.0,64,64,70,2,2.0,5.0,1.0,1,3.0,1.0,3.0,2.0,2.0,66.0
466,492,1.0,83,83,90,2,2.0,3.0,1.0,1,3.0,2.0,3.0,1.0,2.0,85.33333333333333
467,493,6.0,78,86,88,2,1.0,4.0,1.0,1,3.0,2.0,3.0,2.0,2.0,84.0
468,494,2.0,53,63,68,2,1.0,2.0,1.0,1,2.0,1.0,2.0,2.0,2.0,61.333333333333336
469,495,4.0,68,64,66,2,2.0,2.0,2.0,2,4.0,1.0,3.0,2.0,1.0,66.0
470,496,3.0,53,47,52,2,1.0,3.0,1.0,1,3.0,2.0,2.0,1.0,2.0,50.666666666666664
471,497,1.0,59,78,76,1,2.0,3.0,2.0,1,4.0,2.0,3.0,1.0,2.0,71.0
472,499,3.0,73,69,70,2,1.0,3.0,1.0,2,5.0,2.0,3.0,2.0,2.0,70.66666666666667
473,500,2.0,74,80,84,2,2.0,6.0,1.0,1,4.0,2.0,3.0,2.0,2.0,79.33333333333333
474,501,0.0,91,85,90,2,1.0,5.0,2.0,1,2.0,2.0,3.0,2.0,1.0,88.66666666666667
475,502,0.0,63,61,54,1,2.0,3.0,1.0,2,3.0,1.0,3.0,2.0,2.0,59.333333333333336
476,503,3.0,100,91,96,2,3.0,5.0,2.0,1,5.0,2.0,2.0,2.0,2.0,95.66666666666667
477,504,1.0,41,61,57,1,2.0,6.0,1.0,1,4.0,3.0,2.0,2.0,1.0,53.0
478,505,3.0,79,80,78,2,1.0,1.0,1.0,1,2.0,2.0,3.0,2.0,2.0,79.0
479,506,1.0,70,71,67,2,2.0,2.0,1.0,2,1.0,2.0,2.0,2.0,2.0,69.33333333333333
480,508,3.0,79,78,77,2,2.0,3.0,1.0,2,3.0,3.0,3.0,1.0,1.0,78.0
481,509,1.0,88,93,89,2,2.0,4.0,1.0,1,3.0,2.0,2.0,1.0,1.0,90.0
482,510,3.0,76,71,73,2,2.0,3.0,1.0,2,4.0,2.0,3.0,1.0,2.0,73.33333333333333
483,511,2.0,62,49,42,2,1.0,3.0,1.0,2,1.0,2.0,3.0,2.0,2.0,51.0
484,512,2.0,61,48,52,1,1.0,1.0,1.0,2,4.0,2.0,2.0,1.0,2.0,53.666666666666664
485,513,3.0,55,61,63,2,2.0,1.0,2.0,1,2.0,1.0,2.0,2.0,1.0,59.666666666666664
486,514,3.0,77,97,94,1,2.0,6.0,2.0,1,2.0,3.0,3.0,2.0,2.0,89.33333333333333
487,515,1.0,76,87,85,2,2.0,1.0,2.0,1,3.0,2.0,3.0,1.0,1.0,82.66666666666667
